,roll,pitch,yaw,vX,vY,vZ,roll moment,pitch moment,yaw moment,con ailrn,con elev,con ruddr,lat,lon,alt,mag_comp,craft airspeed,con throttle
1579,-3.097,-11.579,79.812,15.972,-4.037,-3.027,0.175,-0.303,-0.057,0.150,-0.015,0.000,28.631,-81.802,81.404,53.629,32.559,0.502
1580,-2.949,-11.829,79.773,16.009,-4.084,-3.041,0.173,-0.304,-0.066,0.168,-0.014,0.000,28.631,-81.802,81.180,53.487,32.655,0.502
1581,-2.757,-12.101,79.721,16.049,-4.141,-3.056,0.210,-0.299,-0.074,0.216,-0.013,0.000,28.631,-81.802,80.896,53.349,32.762,0.502
1582,-2.516,-12.381,79.657,16.091,-4.208,-3.072,0.246,-0.288,-0.082,0.241,-0.011,0.000,28.631,-81.802,80.631,53.221,32.877,0.502
1583,-2.292,-12.611,79.595,16.126,-4.267,-3.085,0.262,-0.278,-0.088,0.248,-0.014,0.000,28.631,-81.802,80.467,53.122,32.975,0.502
1584,-2.031,-12.861,79.518,16.166,-4.337,-3.099,0.265,-0.264,-0.093,0.243,-0.010,-0.000,28.631,-81.802,80.314,53.018,33.088,0.502
1585,-1.802,-13.070,79.445,16.200,-4.400,-3.112,0.262,-0.251,-0.097,0.237,-0.009,-0.000,28.631,-81.802,80.148,52.931,33.187,0.502
1586,-1.513,-13.344,79.348,16.245,-4.479,-3.129,0.257,-0.265,-0.099,0.236,-0.041,-0.000,28.631,-81.802,79.837,52.818,33.316,0.502
1587,-1.284,-13.562,79.271,16.280,-4.543,-3.142,0.260,-0.267,-0.100,0.241,-0.035,0.000,28.631,-81.802,79.539,52.731,33.417,0.502
1588,-0.867,-13.815,79.185,16.317,-4.614,-3.156,0.486,-0.284,-0.099,0.523,-0.057,0.000,28.631,-81.802,79.230,52.646,33.527,0.502
1589,-1.003,-13.925,79.103,16.345,-4.696,-3.167,-0.356,-0.087,-0.099,-0.685,0.225,0.000,28.631,-81.802,79.009,52.621,33.626,0.502
1590,-1.568,-13.874,79.015,16.383,-4.777,-3.180,-0.675,0.097,-0.084,-0.595,0.235,0.000,28.631,-81.802,78.807,52.612,33.743,0.502
1591,-1.986,-13.761,78.951,16.423,-4.828,-3.193,-0.479,0.148,-0.066,-0.210,0.154,0.000,28.631,-81.802,78.615,52.507,33.849,0.502
1592,-2.362,-13.685,78.895,16.476,-4.862,-3.212,-0.379,0.058,-0.048,-0.193,0.015,0.000,28.631,-81.802,78.307,52.276,33.971,0.502
1593,-2.639,-13.709,78.862,16.524,-4.885,-3.231,-0.316,-0.052,-0.035,-0.152,-0.039,-0.000,28.631,-81.802,77.974,52.023,34.078,0.502
1594,-2.910,-13.845,78.843,16.578,-4.913,-3.252,-0.274,-0.164,-0.023,-0.134,-0.060,-0.000,28.631,-81.802,77.613,51.736,34.199,0.502
1595,-3.190,-14.058,78.840,16.628,-4.949,-3.272,-0.300,-0.241,-0.013,-0.177,-0.062,-0.000,28.631,-81.802,77.350,51.488,34.318,0.502
1596,-3.380,-14.331,78.849,16.677,-4.996,-3.293,-0.168,-0.289,-0.004,-0.032,-0.058,-0.000,28.631,-81.802,77.144,51.274,34.441,0.502
1597,-3.363,-14.615,78.866,16.720,-5.051,-3.312,0.066,-0.314,-0.001,0.174,-0.055,0.000,28.631,-81.802,76.920,51.115,34.557,0.502
1598,-3.268,-14.914,78.882,16.762,-5.114,-3.330,0.116,-0.326,-0.002,0.142,-0.057,0.000,28.631,-81.802,76.608,50.995,34.675,0.502
1599,-3.148,-15.325,78.901,16.809,-5.191,-3.350,0.119,-0.403,-0.006,0.126,-0.137,0.000,28.631,-81.802,76.191,50.875,34.812,0.502
1600,-3.037,-15.743,78.916,16.848,-5.269,-3.366,0.126,-0.466,-0.009,0.133,-0.168,-0.000,28.631,-81.802,75.876,50.803,34.932,0.502
1601,-3.179,-15.985,78.917,16.878,-5.388,-3.378,-0.203,-0.181,-0.013,-0.203,0.180,-0.000,28.631,-81.802,75.630,50.845,35.060,0.502
1602,-3.401,-16.021,78.907,16.911,-5.485,-3.391,-0.253,0.004,-0.012,-0.157,0.171,-0.000,28.631,-81.802,75.419,50.915,35.182,0.502
1603,-3.544,-15.908,78.890,16.945,-5.560,-3.404,-0.158,0.175,-0.012,-0.036,0.240,-0.000,28.631,-81.802,75.170,50.918,35.292,0.502
1604,-3.639,-15.692,78.864,16.991,-5.616,-3.422,-0.096,0.242,-0.013,-0.012,0.166,-0.000,28.631,-81.802,74.797,50.825,35.416,0.502
1605,-3.735,-15.523,78.840,17.040,-5.641,-3.442,-0.124,0.181,-0.015,-0.059,0.060,-0.000,28.631,-81.802,74.435,50.621,35.527,0.502
1606,-3.671,-15.605,78.829,17.102,-5.639,-3.468,0.106,-0.165,-0.018,0.181,-0.249,-0.000,28.631,-81.802,74.106,50.270,35.647,0.502
1607,-3.863,-15.814,78.817,17.157,-5.673,-3.490,-0.256,-0.218,-0.026,-0.235,-0.038,-0.000,28.631,-81.802,73.850,49.943,35.776,0.502
1608,-3.834,-16.003,78.807,17.200,-5.712,-3.508,0.098,-0.226,-0.027,0.241,-0.014,0.000,28.631,-81.802,73.639,49.760,35.884,0.502
1609,-3.144,-16.191,78.785,17.244,-5.767,-3.528,0.825,-0.178,-0.037,0.875,0.035,-0.000,28.631,-81.802,73.305,49.631,36.003,0.502
1610,-3.014,-16.315,78.741,17.288,-5.822,-3.547,-0.023,-0.118,-0.056,-0.246,0.060,0.000,28.631,-81.802,72.912,49.527,36.124,0.502
1611,-3.135,-16.509,78.702,17.332,-5.854,-3.563,-0.196,-0.271,-0.059,-0.164,-0.178,-0.000,28.631,-81.802,72.577,49.375,36.229,0.502
1612,-3.124,-16.753,78.661,17.374,-5.912,-3.580,0.042,-0.271,-0.059,0.141,-0.043,0.000,28.631,-81.802,72.282,49.226,36.347,0.502
1613,-2.956,-16.997,78.618,17.414,-5.975,-3.596,0.204,-0.269,-0.062,0.227,-0.043,0.000,28.631,-81.802,72.055,49.138,36.464,0.502
1614,-2.752,-17.208,78.576,17.449,-6.034,-3.611,0.254,-0.265,-0.066,0.230,-0.046,0.000,28.631,-81.802,71.846,49.084,36.568,0.502
1615,-2.345,-17.398,78.527,17.481,-6.101,-3.625,0.538,-0.222,-0.070,0.532,-0.003,0.000,28.631,-81.802,71.560,49.061,36.674,0.502
1616,-1.625,-17.539,78.455,17.519,-6.186,-3.642,0.749,-0.117,-0.078,0.627,0.059,0.000,28.631,-81.802,71.134,49.075,36.801,0.502
1617,-1.872,-17.665,78.378,17.557,-6.247,-3.657,-0.576,-0.145,-0.085,-0.915,-0.045,-0.000,28.631,-81.802,70.758,49.056,36.914,0.502
1618,-2.496,-17.854,78.316,17.597,-6.302,-3.671,-0.779,-0.236,-0.072,-0.583,-0.128,-0.000,28.631,-81.802,70.472,48.991,37.028,0.502
1619,-2.806,-18.104,78.279,17.634,-6.352,-3.684,-0.341,-0.357,-0.059,0.003,-0.213,-0.000,28.631,-81.802,70.274,48.891,37.131,0.502
1620,-2.974,-18.358,78.247,17.666,-6.428,-3.697,-0.191,-0.299,-0.051,-0.032,-0.033,-0.000,28.631,-81.802,70.044,48.849,37.242,0.502
1621,-3.155,-18.527,78.220,17.692,-6.500,-3.709,-0.277,-0.208,-0.046,-0.186,0.033,-0.000,28.631,-81.802,69.777,48.875,37.341,0.502
1622,-3.363,-18.643,78.194,17.721,-6.573,-3.721,-0.288,-0.134,-0.040,-0.158,0.033,0.000,28.631,-81.802,69.436,48.909,37.445,0.502
1623,-3.524,-18.709,78.170,17.752,-6.643,-3.735,-0.199,-0.067,-0.033,-0.059,0.045,0.000,28.631,-81.802,69.067,48.921,37.553,0.502
1624,-3.638,-18.726,78.146,17.787,-6.708,-3.750,-0.138,-0.005,-0.028,-0.032,0.060,-0.000,28.631,-81.802,68.733,48.905,37.664,0.502
1625,-3.729,-18.667,78.121,17.821,-6.768,-3.766,-0.123,0.102,-0.024,-0.040,0.140,-0.000,28.631,-81.802,68.476,48.868,37.771,0.502
1626,-3.861,-18.546,78.094,17.858,-6.813,-3.782,-0.201,0.179,-0.022,-0.128,0.148,-0.000,28.631,-81.802,68.247,48.795,37.873,0.502
1627,-4.078,-18.366,78.065,17.903,-6.847,-3.803,-0.284,0.226,-0.017,-0.179,0.139,-0.000,28.631,-81.802,67.943,48.644,37.986,0.502
1628,-4.324,-18.175,78.040,17.950,-6.866,-3.823,-0.335,0.250,-0.012,-0.204,0.141,-0.000,28.631,-81.802,67.581,48.437,38.089,0.502
1629,-4.584,-17.978,78.018,17.996,-6.874,-3.844,-0.373,0.279,-0.007,-0.229,0.168,-0.000,28.631,-81.802,67.206,48.200,38.184,0.502
1630,-4.859,-17.737,77.995,18.045,-6.875,-3.867,-0.374,0.331,-0.001,-0.213,0.213,-0.000,28.631,-81.802,66.843,47.925,38.281,0.502
1631,-4.874,-17.657,77.990,18.109,-6.839,-3.897,0.060,0.029,0.002,0.220,-0.164,-0.000,28.631,-81.802,66.527,47.513,38.384,0.502
1632,-4.797,-17.759,77.997,18.165,-6.819,-3.924,0.116,-0.186,-0.005,0.127,-0.169,-0.000,28.631,-81.802,66.285,47.099,38.479,0.502
1633,-4.768,-17.976,78.008,18.215,-6.818,-3.948,0.026,-0.316,-0.013,0.013,-0.143,-0.000,28.631,-81.802,66.032,46.773,38.576,0.502
1634,-4.749,-18.327,78.024,18.262,-6.829,-3.971,0.032,-0.485,-0.019,0.054,-0.237,-0.000,28.631,-81.802,65.704,46.514,38.678,0.502
1635,-4.677,-18.751,78.041,18.301,-6.869,-3.989,0.114,-0.558,-0.026,0.132,-0.196,-0.000,28.631,-81.802,65.314,46.361,38.781,0.502
1636,-4.549,-19.172,78.051,18.332,-6.930,-4.004,0.188,-0.555,-0.034,0.178,-0.142,-0.000,28.631,-81.802,64.937,46.336,38.882,0.502
1637,-4.370,-19.530,78.051,18.355,-7.009,-4.015,0.259,-0.471,-0.041,0.224,-0.058,-0.000,28.631,-81.802,64.629,46.414,38.981,0.502
1638,-4.214,-19.866,78.042,18.378,-7.089,-4.026,0.199,-0.456,-0.048,0.131,-0.131,-0.000,28.631,-81.802,64.384,46.537,39.081,0.502
1639,-4.025,-20.214,78.029,18.400,-7.172,-4.036,0.267,-0.480,-0.054,0.229,-0.185,0.000,28.631,-81.802,64.162,46.669,39.181,0.502
1640,-4.051,-20.400,77.994,18.411,-7.294,-4.042,-0.120,-0.159,-0.060,-0.179,0.186,0.000,28.631,-81.802,63.878,46.926,39.289,0.502
1641,-4.192,-20.365,77.936,18.430,-7.406,-4.051,-0.209,0.108,-0.062,-0.128,0.197,0.000,28.631,-81.802,63.489,47.239,39.405,0.502
1642,-4.128,-20.360,77.885,18.463,-7.462,-4.066,0.123,-0.020,-0.063,0.230,-0.137,0.000,28.631,-81.802,63.106,47.323,39.509,0.502
1643,-3.955,-20.446,77.839,18.498,-7.515,-4.082,0.228,-0.136,-0.067,0.212,-0.154,0.000,28.631,-81.802,62.759,47.284,39.613,0.502
1644,-3.979,-20.451,77.785,18.523,-7.586,-4.094,-0.127,0.036,-0.070,-0.185,0.146,0.000,28.631,-81.802,62.491,47.312,39.713,0.502
1645,-3.995,-20.496,77.734,18.560,-7.626,-4.111,-0.027,-0.085,-0.070,0.052,-0.135,0.000,28.631,-81.802,62.265,47.287,39.814,0.502
1646,-3.903,-20.626,77.687,18.597,-7.669,-4.128,0.129,-0.192,-0.070,0.166,-0.149,0.000,28.631,-81.802,62.012,47.184,39.918,0.502
1647,-3.757,-20.811,77.643,18.632,-7.720,-4.145,0.183,-0.256,-0.071,0.164,-0.131,0.000,28.631,-81.802,61.686,47.111,40.022,0.502
1648,-3.563,-21.086,77.604,18.666,-7.771,-4.161,0.250,-0.389,-0.072,0.212,-0.233,0.000,28.631,-81.802,61.296,47.055,40.127,0.502
1649,-3.442,-21.433,77.565,18.697,-7.841,-4.176,0.112,-0.456,-0.073,0.058,-0.202,-0.000,28.631,-81.802,60.888,47.048,40.238,0.502
1650,-3.404,-21.758,77.530,18.719,-7.922,-4.188,0.016,-0.440,-0.071,0.009,-0.134,-0.000,28.631,-81.802,60.562,47.127,40.341,0.502
1651,-3.378,-22.027,77.495,18.737,-8.010,-4.197,0.018,-0.360,-0.069,0.043,-0.060,-0.000,28.631,-81.802,60.299,47.275,40.442,0.502
1652,-3.258,-22.226,77.455,18.753,-8.107,-4.207,0.175,-0.244,-0.065,0.195,-0.009,-0.000,28.631,-81.802,60.031,47.476,40.546,0.502
1653,-3.049,-22.346,77.413,18.771,-8.199,-4.217,0.287,-0.136,-0.063,0.248,0.011,-0.000,28.631,-81.802,59.706,47.679,40.651,0.502
1654,-2.846,-22.386,77.366,18.791,-8.285,-4.228,0.246,-0.025,-0.061,0.166,0.047,-0.000,28.631,-81.802,59.303,47.851,40.756,0.502
1655,-2.730,-22.365,77.314,18.818,-8.363,-4.242,0.095,0.046,-0.059,0.044,0.035,-0.000,28.631,-81.802,58.825,47.967,40.869,0.502
1656,-2.707,-22.309,77.267,18.848,-8.423,-4.256,-0.014,0.089,-0.055,-0.013,0.038,-0.000,28.631,-81.802,58.409,47.994,40.973,0.502
1657,-2.723,-22.231,77.221,18.883,-8.473,-4.273,-0.052,0.109,-0.050,-0.010,0.034,-0.000,28.631,-81.802,58.044,47.948,41.081,0.502
1658,-2.744,-22.145,77.181,18.920,-8.512,-4.289,-0.050,0.130,-0.045,0.003,0.051,-0.000,28.631,-81.802,57.746,47.849,41.180,0.502
1659,-2.763,-22.067,77.146,18.960,-8.539,-4.306,-0.045,0.108,-0.040,0.008,0.015,-0.000,28.631,-81.802,57.428,47.693,41.278,0.502
1660,-2.781,-22.005,77.114,19.006,-8.563,-4.326,-0.039,0.076,-0.035,0.011,0.009,-0.000,28.631,-81.802,57.018,47.478,41.384,0.502
1661,-2.800,-21.971,77.087,19.051,-8.581,-4.346,-0.040,0.039,-0.030,0.009,-0.003,-0.000,28.631,-81.802,56.565,47.245,41.485,0.502
1662,-2.822,-21.965,77.066,19.097,-8.598,-4.366,-0.041,0.001,-0.025,0.009,-0.010,-0.000,28.631,-81.802,56.114,47.002,41.585,0.502
1663,-2.847,-21.982,77.050,19.144,-8.617,-4.386,-0.041,-0.028,-0.021,0.008,-0.009,-0.000,28.631,-81.802,55.714,46.755,41.690,0.502
1664,-2.866,-22.008,77.038,19.185,-8.636,-4.404,-0.034,-0.041,-0.017,0.014,-0.004,-0.000,28.631,-81.802,55.423,46.549,41.782,0.502
1665,-2.867,-22.042,77.028,19.230,-8.659,-4.423,0.000,-0.046,-0.014,0.041,0.003,-0.000,28.631,-81.802,55.117,46.335,41.886,0.502
1666,-2.930,-22.077,77.161,19.267,-8.685,-4.470,-0.019,-0.052,0.205,0.001,-0.000,0.500,28.631,-81.802,54.735,46.201,41.991,0.502
1667,-3.068,-22.106,77.495,19.307,-8.714,-4.516,-0.013,-0.053,0.418,0.001,-0.000,0.500,28.631,-81.802,54.256,46.141,42.101,0.502
1668,-3.253,-22.123,77.982,19.346,-8.743,-4.555,0.003,-0.052,0.598,0.001,-0.000,0.500,28.631,-81.802,53.786,46.077,42.207,0.502
1669,-3.465,-22.130,78.584,19.385,-8.772,-4.587,0.024,-0.049,0.746,0.001,-0.000,0.500,28.631,-81.802,53.404,46.007,42.310,0.502
1670,-3.718,-22.124,79.350,19.427,-8.803,-4.616,0.048,-0.045,0.875,0.001,-0.000,0.500,28.631,-81.802,53.080,45.923,42.419,0.502
1671,-3.967,-22.108,80.151,19.468,-8.832,-4.636,0.074,-0.042,0.967,0.001,-0.000,0.500,28.631,-81.802,52.780,45.835,42.520,0.502
1672,-4.217,-22.081,81.011,19.509,-8.860,-4.650,0.100,-0.038,1.031,0.001,-0.000,0.500,28.631,-81.802,52.406,45.738,42.619,0.502
1673,-4.477,-22.044,81.974,19.554,-8.889,-4.658,0.129,-0.036,1.073,0.001,-0.000,0.500,28.631,-81.802,51.921,45.626,42.724,0.502
1674,-4.703,-22.002,82.891,19.597,-8.916,-4.660,0.157,-0.034,1.089,0.001,-0.000,0.500,28.631,-81.802,51.472,45.516,42.819,0.502
1675,-4.897,-21.959,83.762,19.639,-8.939,-4.653,0.181,-0.033,1.063,0.001,-0.000,0.500,28.631,-81.802,51.106,45.398,42.908,0.502
1676,-5.071,-21.912,84.663,19.685,-8.964,-4.641,0.206,-0.033,1.019,0.001,-0.000,0.500,28.631,-81.802,50.773,45.266,43.002,0.502
1677,-5.198,-21.872,85.456,19.728,-8.985,-4.625,0.228,-0.035,0.959,0.001,-0.000,0.500,28.631,-81.802,50.439,45.142,43.087,0.502
1678,-5.290,-21.835,86.216,19.773,-9.005,-4.603,0.249,-0.037,0.881,0.001,-0.000,0.500,28.631,-81.802,50.001,45.013,43.172,0.502
1679,-5.340,-21.804,86.946,19.821,-9.026,-4.576,0.268,-0.040,0.782,0.001,-0.000,0.500,28.631,-81.802,49.454,44.876,43.261,0.502
1680,-5.339,-21.758,87.577,19.869,-9.047,-4.545,0.284,-0.002,0.672,0.001,0.037,0.500,28.631,-81.802,48.931,44.756,43.347,0.502
1681,-5.285,-21.619,88.077,19.912,-9.072,-4.511,0.298,0.152,0.557,0.001,0.160,0.500,28.631,-81.802,48.513,44.682,43.428,0.502
1682,-5.172,-21.161,88.429,19.946,-9.106,-4.475,0.314,0.659,0.441,0.001,0.592,0.500,28.631,-81.802,48.146,44.720,43.500,0.502
1683,-5.000,-20.365,88.640,19.995,-9.098,-4.442,0.333,1.133,0.327,0.001,0.762,0.500,28.631,-81.802,47.746,44.669,43.565,0.502
1684,-4.748,-19.143,88.734,20.070,-9.028,-4.412,0.357,1.591,0.208,0.001,0.920,0.500,28.631,-81.802,47.226,44.271,43.628,0.502
1685,-4.437,-17.640,88.709,20.175,-8.874,-4.388,0.381,1.920,0.094,0.001,0.997,0.500,28.631,-81.802,46.683,43.388,43.683,0.502
1686,-4.095,-16.038,88.596,20.304,-8.641,-4.370,0.399,2.082,-0.007,0.001,0.997,0.500,28.631,-81.802,46.236,42.034,43.726,0.502
1687,-3.713,-14.320,88.405,20.457,-8.323,-4.356,0.410,2.136,-0.103,0.001,0.997,0.500,28.631,-81.802,45.884,40.224,43.758,0.502
1688,-3.334,-12.667,88.166,20.617,-7.952,-4.346,0.411,2.115,-0.183,0.001,0.997,0.500,28.631,-81.802,45.580,38.226,43.777,0.502
1689,-2.929,-10.947,87.862,20.792,-7.501,-4.337,0.404,2.046,-0.256,0.001,0.997,0.500,28.631,-81.802,45.194,35.983,43.786,0.502
1690,-2.524,-9.248,87.513,20.970,-6.992,-4.329,0.391,1.952,-0.314,0.001,0.997,0.500,28.631,-81.802,44.744,33.707,43.784,0.502
1691,-2.152,-7.682,87.153,21.131,-6.471,-4.321,0.374,1.859,-0.354,0.001,0.997,0.500,28.631,-81.802,44.383,31.667,43.772,0.502
1692,-1.771,-6.042,86.744,21.294,-5.879,-4.313,0.351,1.769,-0.381,0.001,0.997,0.500,28.631,-81.802,44.152,29.690,43.751,0.502
1693,-1.433,-4.518,86.350,21.433,-5.295,-4.305,0.327,1.699,-0.390,0.001,0.997,0.500,28.631,-81.802,43.989,28.104,43.724,0.502
1694,-1.111,-2.950,85.943,21.561,-4.672,-4.296,0.302,1.646,-0.386,0.001,0.997,0.500,28.631,-81.802,43.726,26.796,43.688,0.502
1695,-0.832,-1.461,85.572,21.663,-4.068,-4.286,0.279,1.612,-0.366,0.001,0.997,0.500,28.631,-81.802,43.431,25.911,43.648,0.502
1696,-0.573,0.053,85.238,21.747,-3.450,-4.277,0.261,1.593,-0.316,0.001,0.997,0.500,28.631,-81.802,43.264,25.386,43.601,0.502
1697,-0.342,1.515,84.973,21.807,-2.854,-4.267,0.249,1.584,-0.259,0.001,0.997,0.500,28.631,-81.802,43.230,25.245,43.549,0.502
1698,-0.125,2.975,84.769,21.848,-2.263,-4.255,0.240,1.582,-0.196,0.001,0.997,0.500,28.631,-81.802,43.144,25.442,43.491,0.502
1699,0.091,4.481,84.629,21.871,-1.658,-4.240,0.235,1.584,-0.128,0.001,0.997,0.500,28.631,-81.802,42.942,25.978,43.425,0.502
1700,0.302,5.928,84.560,21.874,-1.074,-4.221,0.234,1.563,-0.062,0.001,0.970,0.500,28.631,-81.802,42.800,26.812,43.354,0.502
1701,0.518,7.294,84.557,21.859,-0.489,-4.199,0.234,1.456,0.004,0.001,0.868,0.500,28.631,-81.802,42.812,27.944,43.277,0.502
1702,0.744,8.055,84.616,21.824,0.147,-4.171,0.229,0.616,0.070,0.001,0.146,0.500,28.631,-81.802,42.852,29.418,43.191,0.502
1703,0.981,8.121,84.737,21.777,0.691,-4.141,0.223,-0.080,0.139,0.001,-0.000,0.500,28.631,-81.802,42.772,31.193,43.111,0.502
1704,1.220,7.755,84.917,21.733,1.083,-4.112,0.216,-0.445,0.206,0.001,-0.000,0.500,28.631,-81.802,42.673,32.999,43.047,0.502
1705,1.443,7.238,85.138,21.699,1.326,-4.086,0.209,-0.580,0.263,0.001,-0.000,0.500,28.631,-81.802,42.726,34.580,42.998,0.502
1706,1.658,6.697,85.395,21.673,1.467,-4.063,0.202,-0.594,0.312,0.001,-0.000,0.500,28.631,-81.802,42.856,35.963,42.958,0.502
1707,1.876,6.175,85.699,21.653,1.539,-4.039,0.197,-0.537,0.354,0.001,-0.000,0.500,28.631,-81.802,42.903,37.250,42.921,0.502
1708,2.092,5.729,86.037,21.638,1.559,-4.015,0.195,-0.447,0.388,0.001,-0.000,0.500,28.631,-81.802,42.857,38.428,42.886,0.502
1709,2.309,5.371,86.402,21.626,1.545,-3.989,0.196,-0.349,0.413,0.001,-0.000,0.500,28.631,-81.802,42.884,39.528,42.852,0.502
1710,2.532,5.090,86.779,21.616,1.510,-3.958,0.198,-0.257,0.403,0.001,-0.000,0.500,28.631,-81.802,43.057,40.603,42.817,0.502
1711,2.742,4.892,87.120,21.607,1.470,-3.926,0.202,-0.186,0.384,0.001,-0.000,0.500,28.631,-81.802,43.210,41.578,42.784,0.502
1712,2.974,4.737,87.469,21.598,1.424,-3.888,0.208,-0.128,0.355,0.001,-0.000,0.500,28.631,-81.802,43.239,42.626,42.748,0.502
1713,3.188,4.632,87.761,21.590,1.384,-3.852,0.214,-0.092,0.323,0.001,-0.000,0.500,28.631,-81.802,43.245,43.572,42.715,0.502
1714,3.411,4.548,88.030,21.581,1.348,-3.813,0.220,-0.069,0.286,0.001,-0.000,0.500,28.631,-81.802,43.376,44.541,42.680,0.502
1715,3.629,4.482,88.257,21.572,1.316,-3.774,0.224,-0.056,0.247,0.001,-0.000,0.500,28.631,-81.802,43.568,45.473,42.646,0.502
1716,3.854,4.421,88.454,21.563,1.288,-3.732,0.228,-0.052,0.206,0.001,-0.000,0.500,28.631,-81.802,43.664,46.428,42.611,0.502
1717,4.078,4.362,88.613,21.553,1.264,-3.689,0.230,-0.052,0.165,0.001,-0.000,0.500,28.631,-81.802,43.644,47.373,42.576,0.502
1718,4.300,4.303,88.734,21.544,1.242,-3.646,0.230,-0.055,0.126,0.001,-0.000,0.500,28.631,-81.802,43.673,48.308,42.542,0.502
1719,4.512,4.244,88.819,21.535,1.222,-3.604,0.230,-0.060,0.090,0.001,-0.000,0.500,28.631,-81.802,43.816,49.202,42.508,0.502
1720,4.733,4.180,88.875,21.525,1.203,-3.559,0.228,-0.064,0.056,0.001,-0.000,0.500,28.631,-81.802,43.952,50.138,42.474,0.502
1721,4.944,4.115,88.902,21.516,1.184,-3.516,0.225,-0.069,0.028,0.001,-0.000,0.500,28.631,-81.802,43.944,51.030,42.441,0.502
1722,5.149,4.048,88.905,21.507,1.165,-3.474,0.221,-0.072,0.004,0.001,-0.000,0.500,28.631,-81.802,43.892,51.905,42.408,0.502
1723,5.349,3.981,88.889,21.498,1.146,-3.432,0.217,-0.074,-0.015,0.001,-0.000,0.500,28.631,-81.802,43.956,52.762,42.377,0.502
1724,5.550,3.912,88.858,21.489,1.126,-3.390,0.212,-0.076,-0.029,0.001,-0.000,0.500,28.631,-81.802,44.106,53.626,42.345,0.502
1725,5.745,3.843,88.817,21.481,1.106,-3.349,0.207,-0.077,-0.038,0.001,-0.000,0.500,28.631,-81.802,44.161,54.470,42.315,0.502
1726,5.930,3.776,88.772,21.473,1.086,-3.309,0.202,-0.077,-0.041,0.001,-0.000,0.500,28.631,-81.802,44.107,55.270,42.286,0.502
1727,6.104,3.712,88.728,21.466,1.066,-3.272,0.197,-0.076,-0.041,0.001,-0.000,0.500,28.631,-81.802,44.109,56.027,42.259,0.502
1728,6.285,3.645,88.685,21.458,1.044,-3.233,0.192,-0.075,-0.037,0.001,-0.000,0.500,28.631,-81.802,44.247,56.812,42.231,0.502
1729,6.467,3.576,88.646,21.451,1.021,-3.193,0.187,-0.074,-0.029,0.001,-0.000,0.500,28.631,-81.802,44.383,57.601,42.204,0.502
1730,6.451,3.510,88.618,21.444,0.998,-3.155,-0.054,-0.071,-0.018,-0.176,-0.000,0.500,28.631,-81.802,44.375,58.350,42.178,0.502
1731,6.365,3.446,88.607,21.438,0.973,-3.117,-0.097,-0.067,0.002,-0.166,-0.000,0.500,28.631,-81.802,44.337,59.079,42.152,0.502
1732,6.204,3.384,88.623,21.431,0.947,-3.082,-0.185,-0.062,0.033,-0.226,-0.000,0.500,28.631,-81.802,44.426,59.792,42.128,0.502
1733,5.706,3.324,88.683,21.423,0.918,-3.049,-0.593,-0.053,0.081,-0.544,-0.000,0.500,28.631,-81.802,44.576,60.512,42.101,0.502
1734,5.071,3.273,88.782,21.416,0.887,-3.017,-0.740,-0.044,0.126,-0.599,-0.000,0.500,28.631,-81.802,44.606,61.183,42.076,0.502
1735,4.239,3.224,88.943,21.408,0.849,-2.982,-0.852,-0.032,0.176,-0.662,-0.000,0.500,28.631,-81.802,44.526,61.921,42.048,0.502
1736,3.418,3.188,89.139,21.401,0.810,-2.949,-0.878,-0.021,0.219,-0.669,-0.000,0.500,28.631,-81.802,44.523,62.605,42.023,0.502
1737,2.618,3.163,89.366,21.394,0.771,-2.918,-0.879,-0.012,0.254,-0.669,-0.000,0.500,28.631,-81.802,44.633,63.257,41.999,0.502
1738,1.798,3.147,89.615,21.388,0.730,-2.883,-0.876,-0.004,0.266,-0.669,-0.000,0.500,28.632,-81.802,44.700,63.917,41.975,0.502
1739,1.031,3.140,89.858,21.382,0.691,-2.851,-0.870,0.001,0.272,-0.669,-0.000,0.500,28.632,-81.802,44.632,64.530,41.952,0.502
1740,0.222,3.141,90.118,21.375,0.650,-2.818,-0.864,0.006,0.272,-0.669,-0.000,0.500,28.632,-81.802,44.553,65.178,41.927,0.502
1741,-0.557,3.148,90.366,21.368,0.611,-2.785,-0.857,0.008,0.267,-0.669,-0.000,0.500,28.632,-81.802,44.609,65.801,41.904,0.502
1742,-1.331,3.160,90.605,21.361,0.572,-2.753,-0.851,0.010,0.255,-0.669,-0.000,0.500,28.632,-81.802,44.725,66.421,41.880,0.502
1743,-2.146,3.177,90.842,21.353,0.531,-2.719,-0.845,0.011,0.238,-0.669,-0.000,0.500,28.632,-81.802,44.738,67.073,41.855,0.502
1744,-2.934,3.197,91.053,21.346,0.492,-2.687,-0.839,0.012,0.216,-0.669,-0.000,0.500,28.632,-81.802,44.663,67.701,41.831,0.502
1745,-3.718,3.219,91.240,21.338,0.454,-2.655,-0.834,0.013,0.191,-0.669,-0.000,0.500,28.632,-81.801,44.683,68.324,41.807,0.502
1746,-4.477,3.242,91.396,21.330,0.417,-2.626,-0.830,0.013,0.163,-0.669,-0.000,0.500,28.632,-81.801,44.825,68.922,41.783,0.502
1747,-5.233,3.265,91.525,21.323,0.380,-2.597,-0.827,0.013,0.134,-0.669,-0.000,0.500,28.632,-81.801,44.927,69.515,41.761,0.502
